Model,ModelFolder,Dataset,Image,Threshold,threshold_source,TP,FP,FN,TN,Sensitivity,Precision,F1,IoU,MCC,GTPath,PredictionPath,ProbabilityPath
DCP_1024,DCP_1024,CHASEDB1,Image_05L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,65750,15391,10191,867708,0.8658037160427173,0.81031784178159,0.8371423842324391,0.7199010204528533,0.8231678930320693,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_05L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_05R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,70281,13815,11382,863562,0.8606223136548988,0.8357234589041096,0.8479901543807576,0.7360962734870861,0.8337219367560595,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_05R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_06L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,59935,12853,12701,873551,0.8251418029627182,0.8234186953893499,0.8242793486632193,0.7010843500333376,0.8098642271404761,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_06L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_06R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,62117,18824,9651,868448,0.865525025080816,0.7674355394670191,0.8135342383225612,0.6856786471211586,0.7991704698355084,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_06R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_07L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,65623,19399,9076,864942,0.8784990428252052,0.7718355249229611,0.8217203749037385,0.6973899551531382,0.8076081720065865,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_07L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_07R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,64182,18954,8786,867118,0.8795910536125425,0.7720121247113164,0.8222979552093477,0.6982224059528731,0.8086608696442703,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_07R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_07R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_08L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,54646,21637,7380,875377,0.8810176377648083,0.7163588217558302,0.7902016499287826,0.6531680671264478,0.7788976594903995,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_08L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_08L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_08R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,53832,21725,7103,876380,0.8834331664888816,0.7124687322154135,0.7887934824018991,0.6512460682313089,0.7779947928057958,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_08R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_08R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_09L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,43073,17944,5451,892572,0.8876638364520649,0.7059180228460921,0.786426999936097,0.6480261178311368,0.7793827821089,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_09L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_09L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_09R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,41465,14419,7354,895802,0.8493619287572461,0.7419833941736454,0.7920498935083045,0.6556975236408489,0.7820943312309754,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_09R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_09R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_10L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,53017,23598,7059,875366,0.8824988348092416,0.6919924296808719,0.7757204205104946,0.6336137868394005,0.7652894620323619,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_10L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_10L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_10R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,52166,27231,7205,872438,0.8786444560475654,0.6570273436024031,0.7518448057188978,0.6023648414586268,0.7419284054150979,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_10R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_10R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_11L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,46648,19164,4471,888757,0.9125374127036914,0.7088069045158938,0.7978722494462546,0.6637166882460908,0.792079309582793,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_11L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_11L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_11R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,46749,18920,4384,888987,0.9142628048422741,0.7118884100564955,0.8004828684440335,0.6673375872553639,0.794753857916107,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_11R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_11R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_12L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,61108,27096,7924,862912,0.8852126550005794,0.6928030474808399,0.7772774682642651,0.6356940745672437,0.7644658740018392,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_12L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_12L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_12R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,63539,27571,6952,860978,0.9013774808131535,0.6973877730216222,0.7863688962320778,0.6479472170667537,0.7745959280628122,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_12R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_12R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_13L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,52122,21487,6862,878569,0.8836633663366337,0.7080927603961472,0.7861953496790932,0.6477115979669694,0.7759820067898828,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_13L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_13L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_13R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,49535,20442,11090,877973,0.8170721649484536,0.7078754447890021,0.7585641873784476,0.6110377835617452,0.743216366283561,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_13R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_13R_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_14L,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,59968,18147,6045,874880,0.9084271279899414,0.767688664149011,0.8321492007104796,0.7125475285171102,0.8220066308592494,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_14L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_14L_prob.png
DCP_1024,DCP_1024,CHASEDB1,Image_14R,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,49171,21461,6938,881470,0.8763478229873995,0.6961575489862951,0.7759288627989365,0.6338919685445404,0.7660754371880129,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\CHASEDB1\pred_masks\Image_14R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\CHASEDB1\Image_14R_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A1_L4,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,68160,34046,6703,939667,0.9104631126190508,0.6668884409917226,0.7698693729563052,0.6258435941933174,0.7600384608258492,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A1_L4_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A1_R2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,59822,42929,4997,940828,0.9229084064857527,0.5822035795272066,0.713994151697798,0.5552028807959313,0.7122282714904521,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A1_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A1_R2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A2_R2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,55305,37101,3935,952235,0.9335752869682646,0.598500097396273,0.7293960935336243,0.574054660009757,0.7298033421482029,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A2_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A2_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A2_R2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A3_L1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,64868,40005,4615,939088,0.9335808758977016,0.6185386133704576,0.7440868108926564,0.5924667543475084,0.7401466846970064,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A3_L1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A3_R1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,49349,43311,4227,951689,0.921102732566821,0.5325814806820635,0.6749227276457234,0.5093459390836748,0.6808077047749933,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A3_R1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A4_L3,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,55493,39694,2431,950958,0.9580312133139977,0.5829892737453644,0.7248728046972458,0.5684709787129423,0.7299463760877578,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_L3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A4_L3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A4_L3_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A4_R2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,55876,39253,2730,950717,0.9534177387980752,0.5873708332895332,0.7269131947832309,0.5709847842303722,0.7308240037784672,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A4_R2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A5_R4,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,53517,40065,2210,952784,0.9603423834048127,0.5718727960505225,0.7168623458733231,0.5586792216469016,0.72386986624856,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A5_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A5_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A5_R4_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A6_L2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,58207,39521,3488,947360,0.9434638139233326,0.5956020792403406,0.7302208589726702,0.5750770629149542,0.7312751183706547,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A6_L2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A6_R3,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,57159,54918,2108,934391,0.9644321460509221,0.5099975909419417,0.6671841441777944,0.5005823882296273,0.6793389659083797,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A6_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A6_R3_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A7_L1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,52783,42068,4663,949062,0.918828116840163,0.5564833264804799,0.6931587621555251,0.5304077818196434,0.6952755003255904,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A7_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A7_L1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_A7_R1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,49379,41860,2876,954461,0.944962204573725,0.5412049671741251,0.6882378357283232,0.5246666312490039,0.6971134332284583,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_A7_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_A7_R1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C1_L4,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,67234,34583,4106,942653,0.9424446313428652,0.6603415932506359,0.776566930589003,0.6347441065679786,0.7713838357679511,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C1_L4_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C1_R4,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,67783,33028,4257,943508,0.9409078289838978,0.6723770223487516,0.7842939873069869,0.6451345795104123,0.7783506009847958,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C1_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C1_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C1_R4_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C2_L4,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,62667,28829,4084,952996,0.9388173959940675,0.6849151875491825,0.7920150145026446,0.6556497175141243,0.7867773386556105,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C2_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C2_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C2_L4_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C2_R3,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,62385,38174,4028,943989,0.9393492237965458,0.6203820642607822,0.7472510361018614,0.5964890473959479,0.7448602688161277,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C2_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C2_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C2_R3_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C3_L1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,60681,37558,4016,946321,0.9379260243906209,0.6176874764604688,0.7448446015613492,0.5934281942203316,0.7429425920538969,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C3_L1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C3_R1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,68228,34127,3919,942302,0.9456803470691783,0.6665819940403498,0.7819738455719706,0.6420008656868096,0.7767263975602896,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C3_R1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C4_L2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,51415,47739,5140,944282,0.9091150207762355,0.5185368215099744,0.6603985639879518,0.49298137956162386,0.664676480369546,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C4_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C4_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C4_L2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C4_R2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,55386,43313,6289,943588,0.8980299959464937,0.5611607007163193,0.6907104642897227,0.5275460052577438,0.6882265841787715,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C4_R2_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C5_L1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,69199,36386,4478,938513,0.9392211952169606,0.6553866553014159,0.7720431547120974,0.6287217320988888,0.7660347795609374,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C5_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C5_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C5_L1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C5_R1,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,66601,42256,3165,936554,0.9546340624372903,0.6118210128884684,0.7457158372661975,0.5945350020531681,0.7447029939743717,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C5_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C5_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C5_R1_prob.png
DCP_1024,DCP_1024,DualModal2019,DualModal2019_C6_L2,0.45,diagnostic_test_set_scan_equal_dataset_macro_F1,69500,32944,3289,942843,0.9548146011073102,0.6784194291515364,0.7932295857515421,0.6573160697227923,0.7884532468767244,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\test_data\DualModal2019\pred_masks\DualModal2019_C6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\DCP_1024\probability\DualModal2019\DualModal2019_C6_L2_prob.png
